xValue,valueField0,valueField1,valueField2,valueField3
"2021-05-21",9312,12826,15639,27.47
"2021-05-22",9266,12799,15603,27.47
"2021-05-23",9224,12769,15569,27.47
"2021-05-24",9186,12736,15544,27.46
"2021-05-25",9152,12704,15520,27.43
"2021-05-26",9121,12674,15502,27.46
"2021-05-27",9094,12645,15490,27.55
"2021-05-28",9070,12618,15486,27.53
"2021-05-29",9051,12592,15488,27.53
"2021-05-30",9035,12567,15499,27.53
"2021-05-31",9023,12543,15514,27.5
"2021-06-01",9014,12519,15533,27.47
"2021-06-02",9007,12496,15555,27.44
"2021-06-03",9002,12476,15580,27.34
"2021-06-04",9001,12458,15605,27.34
"2021-06-05",9005,12442,15631,27.34
"2021-06-06",9011,12431,15659,27.34
"2021-06-07",9019,12424,15685,27.29
"2021-06-08",9029,12422,15707,27.19
"2021-06-09",9041,12422,15730,27.18
"2021-06-10",9056,12424,15755,27.09
"2021-06-11",9073,12429,15781,27.11
"2021-06-12",9092,12438,15810,27.11
"2021-06-13",9113,12454,15841,27.11
"2021-06-14",9137,12477,15871,27.04
"2021-06-15",9164,12506,15901,27
"2021-06-16",9195,12539,15931,26.93
"2021-06-17",9231,12575,15966,27.03
"2021-06-18",9271,12613,16001,27.17
"2021-06-19",9312,12653,16037,27.17
"2021-06-20",9354,12698,16074,27.17
"2021-06-21",9396,12741,16111,27.17
"2021-06-22",9438,12784,16151,27.19
"2021-06-23",9480,12830,16195,27.31
"2021-06-24",9521,12877,16239,27.27
"2021-06-25",9563,12927,16283,27.46
"2021-06-26",9605,12979,16324,27.46
"2021-06-27",9647,13033,16368,27.46
"2021-06-28",9688,13090,16413,27.46
"2021-06-29",9730,13152,16463,27.4
"2021-06-30",9770,13219,16521,27.18
"2021-07-01",9810,13290,16592,27.23
"2021-07-02",9851,13369,16679,27.38
"2021-07-03",9891,13454,16789,27.38
"2021-07-04",9933,13546,16923,27.38
"2021-07-05",9977,13640,17081,27.41
"2021-07-06",10024,13740,17260,27.29
"2021-07-07",10072,13845,17460,27.25
"2021-07-08",10124,13951,17674,27.3
"2021-07-09",10178,14057,17903,27.29
"2021-07-10",10234,14163,18147,27.29
"2021-07-11",10292,14269,18410,27.29
"2021-07-12",10355,14371,18684,27.32
"2021-07-13",10420,14466,18969,27.29
"2021-07-14",10487,14552,19266,27.32
"2021-07-15",10557,14629,19564,27.3
"2021-07-16",10622,14697,19856,27.29
"2021-07-17",10682,14757,20131,27.29
"2021-07-18",10738,14807,20383,27.29
"2021-07-19",10790,14849,20608,27.23
"2021-07-20",10837,14884,20807,27.21
"2021-07-21",10880,14911,20983,27.22
"2021-07-22",10918,14931,21136,27.24
"2021-07-23",10950,14951,21277,27.19
"2021-07-24",10977,14971,21404,27.19
"2021-07-25",11000,14991,21518,27.19
"2021-07-26",11019,15011,21611,27.05
"2021-07-27",11030,15029,21688,26.98
"2021-07-28",11040,15049,21747,26.91
"2021-07-29",11048,15069,21787,26.86
"2021-07-30",11053,15091,21815,26.89
"2021-07-31",11061,15117,21834,26.89
"2021-08-01",11071,15147,21853,26.89
"2021-08-02",11085,15181,21876,26.82
"2021-08-03",11102,15220,21903,26.84
"2021-08-04",11124,15263,21936,26.84
"2021-08-05",11148,15313,21970,26.91
"2021-08-06",11173,15370,22004,26.94
"2021-08-07",11203,15424,22032,26.94
"2021-08-08",11236,15476,22057,26.94
"2021-08-09",11271,15526,22077,26.83
"2021-08-10",11309,15575,22094,26.8
"2021-08-11",11348,15632,22110,26.76
"2021-08-12",11387,15692,22125,26.8
"2021-08-13",11427,15756,22140,26.77
"2021-08-14",11466,15821,22154,26.77
"2021-08-15",11505,15883,22166,26.77
"2021-08-16",11544,15940,22170,26.69
"2021-08-17",11581,15993,22166,26.65
"2021-08-18",11615,16042,22159,26.68
"2021-08-19",11645,16086,22150,26.65
"2021-08-20",11674,16122,22139,26.65
"2021-08-21",11704,16148,22133,26.65
"2021-08-22",11734,16170,22131,26.65
"2021-08-23",11760,16188,22133,26.65
"2021-08-24",11787,16200,22140,26.65
"2021-08-25",11813,16206,22154,26.67
"2021-08-26",11838,16199,22173,26.71
"2021-08-27",11861,16188,22199,26.77
"2021-08-28",11882,16171,22229,26.93
"2021-08-29",11900,16153,22267,26.93
"2021-08-30",11916,16133,22310,26.93
"2021-08-31",11931,16112,22362,26.86
"2021-09-01",11944,16090,22421,26.89
"2021-09-02",11956,16069,22478,27
"2021-09-03",11968,16048,22534,27.02
"2021-09-04",11978,16029,22590,27.02
"2021-09-05",11986,16012,22642,27.02
"2021-09-06",11991,15997,22692,26.93
"2021-09-07",11996,15985,22741,26.81
"2021-09-08",11999,15976,22789,26.73
"2021-09-09",12000,15971,22837,26.75
"2021-09-10",12000,15970,22885,26.73
"2021-09-11",12002,15969,22932,26.73
"2021-09-12",12005,15968,22980,26.73
"2021-09-13",12011,15968,23027,26.68
"2021-09-14",12020,15968,23075,26.69
"2021-09-15",12030,15970,23125,26.64
"2021-09-16",12043,15973,23176,26.65
"2021-09-17",12058,15975,23233,26.67
"2021-09-18",12075,15978,23294,26.67
"2021-09-19",12094,15981,23352,26.67
"2021-09-20",12116,15983,23408,26.7
"2021-09-21",12140,15986,23457,26.71
"2021-09-22",12166,15988,23495,26.71
"2021-09-23",12192,15988,23517,26.67
"2021-09-24",12218,15985,23526,26.53
"2021-09-25",12244,15980,23522,26.53
"2021-09-26",12267,15971,23507,26.53
"2021-09-27",12285,15959,23478,26.64
"2021-09-28",12297,15945,23436,26.66
"2021-09-29",12302,15929,23376,26.57
"2021-09-30",12301,15909,23300,26.58
"2021-10-01",12292,15887,23202,26.62
"2021-10-02",12277,15862,23085,26.62
"2021-10-03",12256,15838,22957,26.62
"2021-10-04",12227,15813,22818,26.61
"2021-10-05",12193,15787,22678,26.57
"2021-10-06",12152,15758,22541,26.42
"2021-10-07",12105,15727,22417,26.35
"2021-10-08",12055,15698,22309,26.33
"2021-10-09",12003,15671,22213,26.33
"2021-10-10",11946,15647,22124,26.33
"2021-10-11",11886,15629,22042,26.35
"2021-10-12",11824,15613,21970,26.36
"2021-10-13",11765,15598,21910,26.35
"2021-10-14",11708,15583,21872,26.35
"2021-10-15",11650,15571,21855,26.35
"2021-10-16",11590,15561,21862,26.35
"2021-10-17",11528,15553,21897,26.35
"2021-10-18",11464,15543,21945,26.34
"2021-10-19",11398,15529,22012,26.34
"2021-10-20",11328,15517,22088,26.27
"2021-10-21",11256,15507,22171,26.21
"2021-10-22",11184,15499,22248,26.2
"2021-10-23",11107,15491,22320,26.29
"2021-10-24",11029,15484,22394,26.29
"2021-10-25",10955,15476,22472,26.29
"2021-10-26",10886,15466,22546,26.35
"2021-10-27",10818,15454,22620,26.42
"2021-10-28",10753,15447,22699,26.37
"2021-10-29",10688,15440,22770,26.33
"2021-10-30",10627,15430,22834,26.33
"2021-10-31",10575,15418,22899,26.33
"2021-11-01",10532,15404,22961,26.28
"2021-11-02",10500,15390,23029,26.29
"2021-11-03",10478,15381,23100,26.29
"2021-11-04",10467,15369,23176,26.24
"2021-11-05",10467,15355,23263,26.19
"2021-11-06",10475,15339,23366,26.19
"2021-11-07",10493,15320,23485,26.19
"2021-11-08",10518,15302,23614,26.1
"2021-11-09",10546,15283,23757,26.08
"2021-11-10",10575,15264,23922,26.09
"2021-11-11",10614,15250,24108,26.06
"2021-11-12",10658,15238,24301,26.1
"2021-11-13",10710,15230,24503,26.1
"2021-11-14",10770,15232,24713,26.1
"2021-11-15",10834,15242,24924,""
"2021-11-16",10903,15262,25131,26.34
"2021-11-17",10971,15290,25339,26.41
"2021-11-18",11042,15326,25542,26.51
"2021-11-19",11113,15371,25738,26.44
"2021-11-20",11185,15426,25922,26.44
"2021-11-21",11258,15489,26094,26.44
"2021-11-22",11331,15562,26255,26.57
"2021-11-23",11405,15640,26404,26.66
"2021-11-24",11480,15722,26540,26.86
"2021-11-25",11555,15810,26655,26.93
"2021-11-26",11623,15896,26744,27.03
"2021-11-27",11687,15982,26819,27.03
"2021-11-28",11743,16064,26883,27.03
"2021-11-29",11793,16137,26934,27.1
"2021-11-30",11839,16202,26966,27.17
"2021-12-01",11880,16258,26982,27.21
"2021-12-02",11918,16305,26978,27.23
"2021-12-03",11954,16342,26957,27.29
"2021-12-04",11987,16367,26921,27.29
"2021-12-05",12020,16384,26872,27.29
"2021-12-06",12052,16392,26810,27.3
"2021-12-07",12080,16393,26731,27.38
"2021-12-08",12106,16388,26638,27.33
"2021-12-09",12128,16378,26531,27.22
"2021-12-10",12148,16363,26412,27.1
"2021-12-11",12169,16344,26292,27.1
"2021-12-12",12189,16320,26161,27.1
"2021-12-13",12209,16294,26020,27.02
"2021-12-14",12229,16270,25865,26.88
"2021-12-15",12245,16248,25713,27
"2021-12-16",12256,16228,25561,27.2
"2021-12-17",12263,16210,25410,27.19
"2021-12-18",12266,16195,25260,27.19
"2021-12-19",12263,16183,25113,27.19
"2021-12-20",12251,16173,24966,27.25
"2021-12-21",12236,16166,24820,27.28
"2021-12-22",12215,16157,24676,27.26
"2021-12-23",12195,16146,24532,27.25
"2021-12-24",12175,16133,24390,27.27
"2021-12-25",12155,16118,24248,27.27
"2021-12-26",12135,16105,24105,27.27
"2021-12-27",12114,16095,23965,27.27
"2021-12-28",12094,16085,23830,27.23
"2021-12-29",12074,16076,23704,27.22
"2021-12-30",12056,16067,23581,27.21
"2021-12-31",12040,16058,23467,27.28
"2022-01-01",12027,16049,23362,27.28
"2022-01-02",12015,16040,23266,27.28
"2022-01-03",12007,16031,23177,27.28
"2022-01-04",12002,16022,23098,27.28
"2022-01-05",12000,16016,23027,27.3
"2022-01-06",12000,16012,22969,27.46
"2022-01-07",12000,16011,22921,27.46
"2022-01-08",12002,16012,22880,27.5
"2022-01-09",12007,16016,22851,27.5
"2022-01-10",12013,16019,22825,27.52
"2022-01-11",12022,16022,22802,27.65
"2022-01-12",12033,16026,22781,27.77
"2022-01-13",12047,16029,22759,27.9
"2022-01-14",12062,16032,22737,28.03
"2022-01-15",12080,16036,22710,28.03
"2022-01-16",12100,16039,22679,28.03
"2022-01-17",12122,16042,22644,28.31
"2022-01-18",12144,16046,22603,28.35
"2022-01-19",12167,16049,22559,28.28
"2022-01-20",12191,16049,22510,28.32
"2022-01-21",12216,16049,22452,28.24
"2022-01-22",12242,16051,22397,28.24
"2022-01-23",12266,16056,22342,28.24
"2022-01-24",12287,16064,22288,28.68
"2022-01-25",12305,16074,22238,28.71
"2022-01-26",12322,16086,22192,28.86
"2022-01-27",12337,16101,22151,28.89
"2022-01-28",12349,16120,22111,28.72
"2022-01-29",12359,16142,22072,28.72
"2022-01-30",12366,16167,22037,28.72
"2022-01-31",12372,16193,22003,28.37
"2022-02-01",12377,16222,21973,28.44
"2022-02-02",12385,16252,21947,28.32
"2022-02-03",12395,16282,21925,28.23
"2022-02-04",12404,16312,21904,28.12
"2022-02-05",12416,16339,21885,28.12
"2022-02-06",12426,16361,21865,28.12
"2022-02-07",12438,16379,21841,27.92
"2022-02-08",12452,16390,21817,27.98
"2022-02-09",12466,16396,21791,27.92
"2022-02-10",12480,16398,21763,27.95
"2022-02-11",12494,16394,21734,28.07
"2022-02-12",12509,16384,21712,28.07
"2022-02-13",12524,16366,21697,28.07
"2022-02-14",12541,16344,21680,28.49
"2022-02-15",12559,16317,21668,28.23
"2022-02-16",12577,16286,21660,28.14
"2022-02-17",12593,16252,21651,28.33
"2022-02-18",12607,16219,21642,28.41
"2022-02-19",12624,16187,21643,28.41
"2022-02-20",12638,16157,21649,28.41
"2022-02-21",12654,16129,21660,28.71
"2022-02-22",12672,16103,21677,29.1
"2022-02-23",12688,16081,21696,29.9
"2022-02-24",12706,16062,21718,29.9
"2022-02-25",12727,16044,21743,30.05
"2022-02-26",12749,16030,21771,30.05
"2022-02-27",12770,16018,21788,30.05
"2022-02-28",12789,16006,21807,30.05
"2022-03-01",12806,15997,21821,30.05
"2022-03-02",12819,15990,21830,30.05
"2022-03-03",12830,15985,21832,30.05
"2022-03-04",12836,15981,21829,30.05
"2022-03-05",12835,15977,21820,30.05
"2022-03-06",12830,15973,21802,30.05
"2022-03-07",12820,15969,21772,30.05
"2022-03-08",12803,15966,21730,30.05
"2022-03-09",12780,15962,21677,30.05
"2022-03-10",12751,15958,21611,29.4
"2022-03-11",12716,15954,21536,29.4
"2022-03-12",12675,15950,21450,29.4
"2022-03-13",12628,15944,21353,29.4
"2022-03-14",12579,15943,21262,29.4
"2022-03-15",12526,15947,21152,29.61
"2022-03-16",12469,15948,21046,29.46
"2022-03-17",12406,15946,20940,29.61
"2022-03-18",12338,15940,20834,29.4
"2022-03-19",12269,15928,20731,29.4
"2022-03-20",12199,15913,20630,29.4
"2022-03-21",12127,15893,20531,29.4
"2022-03-22",12053,15869,20439,29.4
"2022-03-23",11978,15840,20355,29.4
"2022-03-24",11903,15806,20281,29.4
"2022-03-25",11825,15769,20220,29.52
"2022-03-26",11745,15725,20168,29.52
"2022-03-27",11661,15675,20124,29.52
"2022-03-28",11572,15620,20090,29.52
"2022-03-29",11476,15554,20058,29.4
"2022-03-30",11378,15478,20039,29.55
"2022-03-31",11283,15390,20018,29.52
"2022-04-01",11189,15294,19991,29.4
"2022-04-02",11093,15191,19958,29.4
"2022-04-03",10994,15082,19919,29.4
"2022-04-04",10890,14966,19877,29.4
"2022-04-05",10784,14841,19830,29.4
"2022-04-06",10673,14707,19779,29.4
"2022-04-07",10561,14565,19723,29.4
"2022-04-08",10445,14413,19660,29.4
"2022-04-09",10328,14253,19585,29.4
"2022-04-10",10212,14086,19502,29.4
"2022-04-11",10100,13914,19410,29.52
"2022-04-12",9992,13738,19304,29.52
"2022-04-13",9889,13559,19184,29.4
"2022-04-14",9788,13380,19050,29.52
"2022-04-15",9688,13212,18907,29.4
"2022-04-16",9587,13054,18759,29.4
"2022-04-17",9495,12905,18611,29.4
"2022-04-18",9412,12765,18459,29.52
"2022-04-19",9337,12634,18298,29.52
"2022-04-20",9272,12516,18130,30.25
"2022-04-21",9216,12411,17952,29.4
"2022-04-22",9167,12320,17759,30.25
"2022-04-23",9124,12242,17561,30.25
"2022-04-24",9087,12177,17357,30.25
"2022-04-25",9053,12124,17150,30.25
"2022-04-26",9022,12083,16937,30.25
"2022-04-27",8995,12053,16730,30.25
"2022-04-28",8970,12033,16529,30.25
"2022-04-29",8948,12022,16334,30.25
"2022-04-30",8928,12013,16149,30.25
"2022-05-01",8910,12007,15977,30.25
"2022-05-02",8890,12002,15815,29.4
"2022-05-03",8868,12000,15667,29.4
"2022-05-04",8844,12000,15535,29.4
"2022-05-05",8817,12000,15417,30.25
"2022-05-06",8788,12000,15316,30.25
"2022-05-07",8757,12000,15233,30.25
"2022-05-08",8728,12000,15164,30.25
"2022-05-09",8701,11998,15106,30.25
"2022-05-10",8677,11993,15057,30.25
"2022-05-11",8652,11984,15017,30.25
"2022-05-12",8625,11971,14986,29.55
"2022-05-13",8596,11953,14962,29.54
"2022-05-14",8568,11931,14947,29.54
"2022-05-15",8539,11904,14936,29.54
"2022-05-16",8510,11873,14924,29.54
"2022-05-17",8481,11838,14913,29.52
"2022-05-18",8452,11798,14901,29.52
"2022-05-19",8423,11752,14890,29.54
"2022-05-20",8394,11700,14877,29.54
"2022-05-21",8368,11643,14865,29.54
"2022-05-22",8344,11582,14853,29.54
"2022-05-23",8324,11518,14840,29.54
"2022-05-24",8305,11458,14833,29.54
"2022-05-25",8289,11400,14835,29.52
"2022-05-26",8279,11351,14848,29.52
"2022-05-27",8277,11310,14866,29.54
"2022-05-28",8283,11279,14883,29.54
"2022-05-29",8295,11257,14901,29.54
"2022-05-30",8314,11239,14919,29.54
"2022-05-31",8340,11225,14937,29.54
"2022-06-01",8371,11216,14955,29.54
"2022-06-02",8406,11212,14974,29.4
"2022-06-03",8446,11214,14993,29.4
"2022-06-04",8490,11225,15013,29.4
"2022-06-05",8534,11240,15033,29.4
"2022-06-06",8576,11260,15053,29.52
"2022-06-07",8613,11282,15073,29.55
"2022-06-08",8646,11298,15091,29.54
"2022-06-09",8674,11312,15102,29.55
"2022-06-10",8696,11316,15105,29.55
"2022-06-11",8710,11312,15098,29.55
"2022-06-12",8717,11299,15091,29.55
"2022-06-13",8714,11277,15085,29.4
"2022-06-14",8703,11255,15078,29.54
"2022-06-15",8683,11232,15072,29.4
"2022-06-16",8658,11210,15064,29.55
"2022-06-17",8629,11188,15057,29.54
"2022-06-18",8595,11165,15050,29.54
"2022-06-19",8559,11140,15042,29.54
"2022-06-20",8523,11114,15035,29.4
"2022-06-21",8489,11089,15027,29.4
"2022-06-22",8456,11064,15019,29.4
"2022-06-23",8426,11044,15011,29.54
"2022-06-24",8398,11027,15004,29.54
"2022-06-25",8370,11013,15000,29.54
"2022-06-26",8343,11004,15000,29.54
"2022-06-27",8322,11000,15000,29.54
"2022-06-28",8305,11000,14998,29.52
"2022-06-29",8292,11000,14994,29.52
"2022-06-30",8284,11000,14988,29.4
"2022-07-01",8277,11000,14981,29.4
"2022-07-02",8272,11000,14975,29.4
"2022-07-03",8270,11000,14969,29.4
"2022-07-04",8265,11000,14962,29.4
"2022-07-05",8258,11000,14956,29.54
"2022-07-06",8249,11000,14950,29.54
"2022-07-07",8238,10998,14944,29.54
"2022-07-08",8224,10993,14937,29.54
"2022-07-09",8209,10987,14931,29.54
"2022-07-10",8195,10978,14925,29.54
"2022-07-11",8182,10967,14919,29.4
"2022-07-12",8164,10953,14912,29.54
"2022-07-13",8147,10938,14911,29.4
"2022-07-14",8129,10920,14912,29.4
"2022-07-15",8112,10900,14919,29.4
"2022-07-16",8095,10878,14925,29.4
"2022-07-17",8079,10853,14931,29.4
"2022-07-18",8062,10825,14937,29.52
"2022-07-19",8047,10794,14944,29.4
"2022-07-20",8035,10762,14950,29.54
"2022-07-21",8024,10727,14956,36.75
"2022-07-22",8016,10694,14962,36.75
"2022-07-23",8011,10664,14969,36.75
"2022-07-24",8007,10635,14975,36.75
"2022-07-25",8003,10609,14981,36.61
"2022-07-26",8001,10586,14988,36.8
"2022-07-27",8001,10564,14994,36.92
"2022-07-28",8001,10545,14998,36.9
"2022-07-29",8000,10528,15000,36.59
"2022-07-30",8000,10513,15000,36.59
"2022-07-31",8000,10500,15000,36.59
"2022-08-01",8000,10491,15000,36.59
"2022-08-02",8000,10486,15000,36.59
"2022-08-03",8000,10483,15000,36.59
"2022-08-04",8000,10482,15000,36.59
"2022-08-05",8000,10484,15000,36.93
"2022-08-06",8000,10487,15000,36.93
"2022-08-07",8000,10493,15000,36.93
"2022-08-08",8000,10501,15000,36.59
"2022-08-09",8000,10512,15000,36.93
"2022-08-10",8000,10525,15000,36.59
"2022-08-11",8000,10539,15000,36.59
"2022-08-12",8000,10556,15000,36.59
"2022-08-13",8000,10576,15000,36.59
"2022-08-14",8000,10597,15000,36.59
"2022-08-15",8001,10621,15000,36.59
"2022-08-16",8002,10647,15000,36.79
"2022-08-17",8006,10676,15000,36.9
"2022-08-18",8011,10711,15000,36.59
"2022-08-19",8019,10752,15000,36.58
"2022-08-20",8029,10800,15000,36.58
"2022-08-21",8041,10850,15000,36.58
"2022-08-22",8056,10902,15000,36.59
"2022-08-23",8072,10957,15000,36.72
"2022-08-24",8091,11013,15000,36.72
"2022-08-25",8114,11072,15000,36.72
"2022-08-26",8140,11133,15000,36.75
"2022-08-27",8172,11197,15000,36.75
"2022-08-28",8208,11262,15000,36.75
"2022-08-29",8248,11330,15000,36.72
"2022-08-30",8290,11400,15001,36.72
"2022-08-31",8337,11472,15003,36.72
"2022-09-01",8384,11542,15009,36.72
"2022-09-02",8431,11606,15019,36.93
"2022-09-03",8477,11664,15033,36.93
"2022-09-04",8524,11717,15052,36.93
"2022-09-05",8571,11764,15076,36.72
"2022-09-06",8617,11808,15103,36.92
"2022-09-07",8664,11847,15137,36.7
"2022-09-08",8711,11883,15177,36.72
"2022-09-09",8756,11918,15222,36.72
"2022-09-10",8797,11950,15275,36.72
"2022-09-11",8834,11980,15336,36.72
"2022-09-12",8868,12008,15407,36.72
"2022-09-13",8898,12031,15486,36.72
"2022-09-14",8927,12050,15572,36.93
"2022-09-15",8953,12067,15665,36.72
"2022-09-16",8976,12083,15760,36.72
"2022-09-17",8998,12100,15855,36.72
"2022-09-18",9017,12121,15950,36.72
"2022-09-19",9034,12145,16044,36.93
"2022-09-20",9051,12174,16139,36.93
"2022-09-21",9068,12207,16234,36.72
"2022-09-22",9085,12245,16327,36.93
"2022-09-23",9102,12283,16415,36.72
"2022-09-24",9118,12321,16501,36.72
"2022-09-25",9135,12361,16585,36.72
"2022-09-26",9153,12403,16664,36.72
"2022-09-27",9172,12445,16738,36.72
"2022-09-28",9191,12492,16807,36.72
"2022-09-29",9210,12543,16873,36.93
"2022-09-30",9232,12594,16936,36.93
"2022-10-01",9258,12646,16998,36.93
"2022-10-02",9288,12700,17060,36.93
"2022-10-03",9323,12751,17122,36.72
"2022-10-04",9361,12798,17183,36.72
"2022-10-05",9398,12840,17247,36.93
"2022-10-06",9432,12878,17314,36.93
"2022-10-07",9465,12911,17385,36.93
"2022-10-08",9496,12942,17462,36.93
"2022-10-09",9525,12971,17542,36.93
"2022-10-10",9553,12993,17622,36.93
"2022-10-11",9580,13009,17709,36.93
"2022-10-12",9608,13022,17799,36.93
"2022-10-13",9637,13031,17894,36.93
"2022-10-14",9664,13035,17993,36.93
"2022-10-15",9688,13038,18096,36.93
"2022-10-16",9707,13037,18204,36.93
"2022-10-17",9721,13033,18316,36.93
"2022-10-18",9732,13029,18433,36.93
"2022-10-19",9740,13025,18554,36.93
"2022-10-20",9748,13022,18672,36.93
"2022-10-21",9759,13024,18784,36.72
"2022-10-22",9772,13031,18896,36.72
"2022-10-23",9787,13042,19002,36.72
"2022-10-24",9805,13058,19111,36.93
"2022-10-25",9823,13076,19216,36.93
"2022-10-26",9841,13096,19313,36.93
"2022-10-27",9856,13115,19402,36.72
"2022-10-28",9869,13135,19482,36.72
"2022-10-29",9881,13154,19554,36.72
"2022-10-30",9894,13174,19617,36.72
"2022-10-31",9907,13193,19670,36.72
"2022-11-01",9919,13213,19714,36.93
"2022-11-02",9931,13232,19747,36.72
"2022-11-03",9943,13252,19770,36.72
"2022-11-04",9952,13267,19790,36.82
"2022-11-05",9959,13273,19810,36.82
"2022-11-06",9963,13270,19820,36.82
"2022-11-07",9962,13259,19821,36.72
"2022-11-08",9956,13238,19808,36.72
"2022-11-09",9948,13218,19783,36.93
"2022-11-10",9938,13197,19749,36.93
"2022-11-11",9926,13176,19706,36.72
"2022-11-12",9912,13154,19654,36.72
"2022-11-13",9896,13129,19594,36.72
"2022-11-14",9877,13102,19525,36.72
"2022-11-15",9857,13072,19449,36.72
"2022-11-16",9835,13041,19364,36.72
"2022-11-17",9811,13007,19272,36.93
"2022-11-18",9785,12973,19176,36.93
"2022-11-19",9756,12942,19071,36.93
"2022-11-20",9727,12915,18959,36.93
"2022-11-21",9696,12892,18844,36.93
"2022-11-22",9664,12874,18734,36.93
"2022-11-23",9633,12860,18628,36.93
"2022-11-24",9601,12846,18530,36.93
"2022-11-25",9568,12834,18439,36.93
"2022-11-26",9535,12822,18357,36.93
"2022-11-27",9502,12814,18284,36.93
"2022-11-28",9469,12810,18219,36.93
"2022-11-29",9436,12809,18163,36.93
"2022-11-30",9402,12812,18114,36.93
"2022-12-01",9368,12820,18075,36.74
"2022-12-02",9335,12832,18045,36.74
"2022-12-03",9301,12844,18021,36.74
"2022-12-04",9268,12856,18003,36.74
"2022-12-05",9233,12868,17992,36.92
"2022-12-06",9202,12877,17987,36.92
"2022-12-07",9173,12885,17984,36.93
"2022-12-08",9147,12891,17983,36.92
"2022-12-09",9122,12895,17982,36.74
"2022-12-10",9100,12897,17982,36.74
"2022-12-11",9080,12897,17982,36.74
"2022-12-12",9062,12893,17982,36.92
"2022-12-13",9047,12883,17982,36.92
"2022-12-14",9033,12873,17982,36.74
"2022-12-15",9022,12856,17984,36.92
"2022-12-16",9013,12833,17985,36.92
"2022-12-17",9007,12803,17986,36.92
"2022-12-18",9002,12768,17979,36.92
"2022-12-19",8999,12729,17962,36.92
"2022-12-20",8998,12686,17936,36.92
"2022-12-21",8998,12642,17902,36.92
"2022-12-22",8997,12599,17858,36.92
"2022-12-23",8997,12555,17803,36.93
"2022-12-24",8995,12510,17740,36.93
"2022-12-25",8992,12462,17668,36.93
"2022-12-26",8990,12414,17587,36.92
"2022-12-27",8986,12366,17497,36.92
"2022-12-28",8982,12321,17402,36.92
"2022-12-29",8978,12275,17303,36.93
"2022-12-30",8974,12236,17199,36.92
"2022-12-31",8970,12205,17090,36.92
"2023-01-01",8966,12180,16980,36.92
"2023-01-02",8964,12161,16884,36.92
"2023-01-03",8961,12149,16803,36.75
"2023-01-04",8958,12144,16737,36.75
"2023-01-05",8955,12144,16684,36.75
"2023-01-06",8952,12147,16649,36.74
"2023-01-07",8950,12156,16629,36.74
"2023-01-08",8949,12170,16623,36.74
"2023-01-09",8951,12189,16633,36.75
"2023-01-10",8952,12215,16659,36.75
"2023-01-11",8957,12245,16702,36.75
"2023-01-12",8961,12281,16754,36.75
"2023-01-13",8965,12319,16816,36.74
"2023-01-14",8970,12356,16883,36.74
"2023-01-15",8974,12393,16959,36.74
"2023-01-16",8978,12430,17034,36.74
"2023-01-17",8982,12466,17106,36.75
"2023-01-18",8986,12503,17174,36.75
"2023-01-19",8992,12540,17240,36.92
"2023-01-20",9000,12574,17299,36.92
"2023-01-21",9010,12608,17350,36.92
"2023-01-22",9024,12640,17397,36.92
"2023-01-23",9038,12673,17438,36.93
"2023-01-24",9055,12704,17470,36.92
"2023-01-25",9073,12729,17493,36.75
"2023-01-26",9092,12752,17503,36.92
"2023-01-27",9113,12766,17502,36.93
"2023-01-28",9134,12775,17486,36.93
"2023-01-29",9155,12777,17458,36.93
"2023-01-30",9176,12773,17418,36.74
"2023-01-31",9197,12763,17373,36.93
"2023-02-01",9218,12745,17320,36.93
"2023-02-02",9239,12721,17254,36.75
"2023-02-03",9256,12691,17177,36.93
"2023-02-04",9268,12658,17095,36.93
"2023-02-05",9277,12620,17008,36.93
"2023-02-06",9279,12578,16914,36.75
"2023-02-07",9276,12529,16814,36.75
"2023-02-08",9268,12476,16712,36.75
"2023-02-09",9255,12422,16608,36.93
"2023-02-10",9237,12365,16504,36.74
"2023-02-11",9217,12312,16403,36.74
"2023-02-12",9199,12264,16316,36.74
"2023-02-13",9183,12219,16241,36.93
"2023-02-14",9169,12180,16172,36.74
"2023-02-15",9158,12144,16109,36.93
"2023-02-16",9148,12113,16051,36.93
"2023-02-17",9142,12087,16001,36.74
"2023-02-18",9139,12065,15959,36.74
"2023-02-19",9140,12045,15921,36.74
"2023-02-20",9146,12029,15889,36.92
"2023-02-21",9158,12016,15861,36.75
"2023-02-22",9173,12008,15837,36.75
"2023-02-23",9194,12004,15816,36.75
"2023-02-24",9220,12007,15797,36.75
"2023-02-25",9250,12011,15782,36.75
"2023-02-26",9280,12016,15767,36.75
"2023-02-27",9306,12020,15750,36.75
"2023-02-28",9327,12025,15729,36.93
"2023-03-01",9343,12029,15708,36.93
"2023-03-02",9356,12033,15686,36.89
"2023-03-03",9363,12038,15665,36.93
"2023-03-04",9367,12042,15643,36.93
"2023-03-05",9366,12047,15619,36.93
"2023-03-06",9360,12051,15595,36.92
"2023-03-07",9350,12056,15568,36.93
"2023-03-08",9336,12060,15541,36.93
"2023-03-09",9317,12065,15514,36.91
"2023-03-10",9293,12065,15487,36.93
"2023-03-11",9266,12060,15458,36.93
"2023-03-12",9233,12056,15427,36.93
"2023-03-13",9202,12051,15396,36.88
"2023-03-14",9173,12047,15361,36.87
"2023-03-15",9147,12042,15322,36.75
"2023-03-16",9122,12036,15282,36.94
